939,"Individual With A Disability 
Individualized Education 
Program Participant",IN 1,"For those participants where Individual With A Disability (WIOA) = 1:
Record 1 if the participant currently has an Individualized Education 
Program/Special Education Services while attending Secondary School.
Record 2 if the participant formerly  had an Individualized Education 
Program/Special Education Services while attending Secondary School.
Record 0 or leave blank if neither condition applies
An Individualized Education Program (IEP) is a plan used to ensure that students 
with disabilities eligible to receive special education and related services under 
the Individuals with Disabilities Education Act receive services tailored to meet 
their unique needs in the least restrictive environment to prepare them for 
further education, employment, and independent living.  34 C.F.R. §300.340.  To 
be eligible the student generally must be between ages 3 and 21, have a 
qualifying disability in one of the following 13 categories that impacts their 
educational performance and be in need of special education and related 
services:
1. autism;
2. deaf-blindness;
3. deafness;
4. emotional disturbance;
5. hearing impairment;
6. intellectual disability;
7. multiple disabilities;
8. orthopedic impairment;
9. other health impairment;
10. specific learning disability;
11. speech or language impairment;
12. traumatic brain injury; or
13. visual impairment (including blindness","1 = Current IEP
2 = Previous IEP
0  or Blank =  Neither condition applies",,,,R,,R,,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
940,"Individual With A Disability 
Section 504 Plan",IN 1,"For those participants where Individual With A Disability (WIOA) = 1: 
Record 1 if the participant has a Section 504 plan.
Record 0 if the participant does not meet the condition described above.
Leave blank if the condition does not apply to the participant.
Section 504, of the Rehabilitation Act, 29 U.S.C. § 794, is a federal law that 
protects students with disabilities that interfere with their ability to learn or 
access school programs from discrimination by schools receiving Federal 
financial assistance. Under Section 503 students are entitled to receive a free 
and appropriate education comparable to students without disabilities. A 
Section 504 Plan can be used to get reasonable accommodations for an 
individual with a disability that falls outside of the 13 disability categories 
required under IDEA, or who does not need special education and related 
services. A 504 plan outlines how the individual’s specific needs will be met 
through accommodations, modifications and other services.","1 = Yes
0 = No
Blank = Does not apply",,,,R,,R,,
SECTION C.01-GENERAL SERVICES OVERVIEW,,,,,,,,,,,,
1000,"Date of First Basic Career 
Service  (Self-
Service/Information-only)",DT 8,"Record the first date a job seeker accessed self-services/information-only 
services or activities during the reporting period, either in a physical location or 
remotely via the use of electronic technologies. Self-Service does not uniformly 
apply to all virtually accessed services.  For example, virtually accessed services 
that provide a level of support beyond independent job or information seeking 
on the part of the reportable individual would not qualify as self-service.  
Information-only activities or services may be either self-service or staff 
assisted.                                                                                                                                 
Leave blank if the reportable individual/participant accessed no self-
services/information-only basic career services.",YYYYMMDD,,R,R,R,R,R,R,R
1001,"Date of First Basic Career 
Service (Staff-Assisted)",DT 8,"Record the first date the participant received any staff-assisted basic services 
(includes any career service under WIOA section 134(c)(2)(A)(i)-(xi) that is not 
provided via self-service or information-only services and activities)"".                      
Leave blank if the participant did not receive a staff-assisted basic career service.",YYYYMMDD,,,R,R,R,,R,R
1002,"Most Recent Date Received 
Basic Career Services (Self-
Service/Information-Only)",DT 8,"Record the most recent date a job seeker accessed self-services/information-
only services or activities during the reporting period, either a physical location 
or remotely via the use of electronic technologies. Self-Service does not 
uniformly apply to all virtually accessed services; For example, virtual accessed 
services that provide a level of support above independent job or information 
seeking on the part of a reportable individual/participant would not qualify as 
self-service. Information-only activities or services may be either self-service or 
staff assisted.  
Leave blank if the reportable individual/participant did not access a self-
service/information-only basic career service.",YYYYMMDD,,R,R,R,R,R,R,R
1003,"Most Recent Date Received 
Basic Career Services (Staff-
Assisted)",DT 8,"Record the most recent date on which the participant received any  basic career 
service (includes any career service under WIOA Section 134(c)(2)(A)(i)-(xi) that 
is not provided via self-service or information services and activities).
Leave blank if the participant did not receive a basic career service with 
significant staff involvement.",YYYYMMDD,,,R,R,R,,R,R
1004,"Date of Most Recent Career 
Service (WIOA)",DT 8,"Record the date on which career services (both basic and individualized) were 
last received (excluding self-services, information services or activities, or follow-
up services).
Leave blank if the participant did not receive career services.",YYYYMMDD,,,R,R,R,,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1005,"Most Recent Date Received 
Staff-Assisted Services (DVOP 
specialist)",DT 8,"Record the most recent date on which the participant received any career 
service provided by a DVOP specialist.      
Leave blank if the participant did not receive a service with significant staff 
involvement or this data element does not apply to the participant.",YYYYMMDD,,,R,R,R,,R,R
1006,"Date Referred to Department 
of Veterans Affairs Vocational 
Rehabilitation and 
Employment Program",DT 8,"Record the most recent date on which the participant was referred to the 
Department of Veterans Affairs Vocational Rehabilitation and Employment 
Program.",YYYYMMDD,,,R,R,R,,R,R
1007,"Date of Most Recent 
Reportable Individual Contact",DT 8,"Record the most recent date on which the job seeker had reportable individual 
level contact, including provision of identifying information or enrollment, with 
one or more applicable programs.",YYYYMMDD,,R,R,R,R,R,R,
SECTION C.02-BASIC CAREER SERVICES,,,,,,,,,,,,
1100,"Most Recent Date Accessed   
Information-Only Activities",DT 8,"Record the most recent date on which the reportable individual/participant 
accessed information-only services or activities. Information-only services or 
activities provide readily available information that does not require an 
assessment by a staff member of the individual’s skills, education, or career 
objectives.  
Leave blank if the reportable individual/participant did not access information-
only activities.",YYYYMMDD,,R,R,R,R,,R,R
1101,"Most Recent Date of Self-
Service Activities",DT 8,"Record the most recent date a job seeker accessed self-services during the 
reporting period, either a physical location or remotely via the use of electronic 
technologies. Self-Service does not uniformly apply to all virtually accessed 
services; For example, virtual accessed services that provide a level of support 
above independent job or information seeking on the part of a reportable 
individual/participant would not qualify as self-service.  
Leave blank if the reportable individual/participant did not access a self-service 
basic career service.",YYYYMMDD,,R,R,R,R,,R,R
1102,"Most Recent Date Received 
Staff-Assisted Career 
Guidance Services",DT 8,"Record the most recent date on which the participant received career guidance 
services with significant staff involvement.  Career guidance services include the 
provision of information (Including information on local performance and 
eligible training providers), materials, suggestions, or advice intended to assist 
the job seeker in making occupation or career decisions. 
Leave blank if the participant did not receive a career guidance service.",YYYYMMDD,,,R,R,R,,R,R
1103,"Most Recent Date Received 
Workforce Information 
Services",DT 8,"Record the most recent date that the reportable individual/participant received 
workforce information services including information on state and local labor 
market conditions industries, occupations and characteristic of the workforce; 
area business identified skills needs; employer wage and benefit trends; short 
and long term industry and occupational projections; worker supply and 
demand; and job vacancies survey results.  Workforce information also includes 
local employment dynamics information such as workforce availability; business 
turnover rates; job creation; and job identification of high growth and high 
demand industries.  
Leave blank if the reportable individual/participant did not receive a workforce 
information. service.",YYYYMMDD,,R,R,R,R,,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
